district,name,location,taluk,village,status,contacts,facilities_available,total_people,total_males,total_females,total_infants,food_req,clothing_req,sanitary_req,medical_req,other_req
ekm,St George HSS Velielchal,St George HSS Velielchal,Kothamangalam,Keerampara,active,"NR RajashekharanNair
9447918106",,,,,,,,,,
ekm,Govt. L P school Kizhakkambalam camp shifted to st,"Govt. L P school
Kizhakkambalam
camp shifted to
st.joseph H S S
kizhakkambalam",Kunnathunad,kizhakkambalam,active,"Abhilash P R
-8547613621
Jacob -9349168306",,,,,,,,,,
kol,"HSS,KOTTAN KULANGARA",CHAVARA,KARUNAGAPPALLY,CHAVARA,active,8547610804,,172,51,82,39,,,,,
ekm,St Lious Church,"St Lious Church, Paravur 90",Paravur,Moothakunnam,active,,,192,,,,,,,,
ekm,Kannankulangara Ottupura,"Kannankulangara
Ottupura",Paravur,Paravur,active,,,,,,,,,,,
ptm,"Govt Higher Secondary School ,Konni","Govt Higher Secondary School ,Konni
Konni GP",Konni,Konni,active,Dinisha -7025683959,,248,,,,,,,,
wnd,L P School Cherumad,"L P School Cherumad,Nenmeni",Bathery,Nenmeni,closed,"9745167665
സുനില്‍ വി സി -സീനിയര്‍ ക്ലാര്‍ക്ക് ,നെന്മേനി ഗ്രാമപഞ്ചായത്ത്-9947301769",,75,41,33,1,,,,,Closed on 20/08/2018
ktm,SNDP Hall Varambinakom,"Cheepunkal PO, Kottayam",Kottayam,Aymanam,closed,"""mobile-9496044630
-9496044631-8281347480""",,,,,,Available,Available,Available,,
ekm,"JB School, Naduvattom","JB School, Naduvattom",Aluva,Manjapra,active,Antony C M -9847121645 (Charge Officer),,200,,,,,,,,Family s - 60
ekm,Town Hall Paravur,Town Hall Paravur,Paravur,Paravur,active,,,,,,,,,,,
kol,"NSS KARAYOGAM,THURUTHEL",KULAKKADA,KOTTARAKKARA,KULAKKADA,active,8547610605,,60,21,27,12,,,,,
kol,"NSS KARAYOGAM,THURUTHEL(duplicate)",KULAKKADA,KOTTARAKKARA,KULAKKADA,active,8547610605,,0,0,0,0,0,,,,
ptm,Govt Special LPS Vettor,"Govt Special LPS Vettor
Malayalappuzha GP",Konni,Konnithazham,active,Somalatha -8943904176,,160,,,,,,,,
wnd,Mar Baselious Ups Koliyadi School,Mar Baselious Ups Koliyadi School,Bathery,Nenmeni,closed,"04936 266 420 
രമ്യ എ എം- സീനിയര്‍ ക്ലാര്‍ക്ക് -നെന്മേനി -9847622962",,84,42,39,2,,,,,Camp Closed on 18/08/2018
tcr,"S N School, Kattungachira","S N School, Kattungachira",Mukundapuram,Irinjalakuda,active,Radhika V -8547614302,,,39,48,3,Needed,Needed,Needed,Needed,
ekm,Nandhyattukunnam LPS,Nandhyattukunnam LPS,Paravur,Paravur,active,,,,,,,,,,,
tcr,"Kudumbasree Vanitha Hostel,Akathiyur(Adhithi Homes","Kudumbasree Vanitha Hostel,Akathiyur(Adhithi Homes)",Kunnamkulam,Akathiyur,active,"VO Akathiyur,Mob:8547614631",,,6,2,0,,,,,
alp,SDV Central School Alappuzha,"Sanathanam Ward, Alappuzha, Kerala 688001",Ambalappuzha,Mullackal,active,8547611901(RavindraNatha Panicker-Thahasildar Kuttanad(LR) ),,365,,,,,,,,
kol,ATTUVASSERY NSS UPS,KULAKKADA,KOTTARAKKARA,KULAKKADA,active,8547610605,,266,100,118,48,,,,,
ptm,MSC LPS Vettor,"MSC LPS Vettor
Malayalappuzha GP",Konni,Konnithazham,active,Syamalakumari-9747720232,,80,,,,,,,,
ekm,HMYSHS Kottuvallikkad,"HMYSHS, Paravur 85",Paravur,Moothakunnam,active,,,273,,,,,,,,
ekm,Karukappilly Govt School,"Karukappilly Govt
School",Kunnathunad,Aikkaranad South,active,"Ani.P S-
8547613618
Shiji Ajayan-
9605697099
ward-Sali
Baby-
9447580759",,150,9,9,2,,,,,
ekm,Mar Gregories College,Mar Gregories College,Paravur,Paravur,active,,,,,,,,,,,
ptm,Pothiyapdu SNDP UP school,"Pothiyapdu SNDP UP school
Malayalappuzha GP",Konni,Malayalappuzha,active,"Asha vinod-8547004188,8547004088",,53,,,,,,,,
kol,"THAZHATHU KULAKKADA,DVUPS",KULAKKADA,KOTTARAKKARA,KULAKKADA,active,8547610605,,260,107,121,32,,,,,
tcr,National School,National School,Mukundapuram,Irinjalakuda,active,Radhika V-8547614302,,,7,11,4,Needed,Needed,Needed,Needed,
wnd,GHSS Meenangadi,"GHSS Meenangadi,Purakkadi",Bathery,Purakkadi,closed,"Mini Saju, Ward Member 15- 9656938094","School building, Kitchen, light, toilet etc",,,,,,,,,
ekm,Mulavoor Village 4 Camp,Mulavoor Village 4 Camp,Muvattupuzha,Mulavoor,duplicate,"Shams VA
9495841414",,,,,,,,,,
ekm,Angawadi No 64,Angawadi No 64,Aluva,Parakkadav,active,"A.B.Vijayalakshmi -99617 25131(Charge Officer)
Parakkadav -8547613709",,,,,,,,,,Family-4
ekm,Koovappady L P S,Koovappady L P S,Kunnathunad,Vengoor West,active,"Krishnankutty-
9961708047
Vengoor West-
8547613605
Shimi Varghese-
9539486845",,168,,26,13,,,,,
kol,"GLPS,KUTTARA",KULAKKADA,KOTTARAKKARA,KULAKKADA,active,8547610605,,34,11,15,8,,,,,
wnd,Koralambam Samskarikanilayam,"KoralambamPurakkadi
Samskarikanilayam,",Bathery,Purakkadi,closed,"Sanoj Koralambam-9497581584
Ratheesh, Ward Member 13-  9847106393","Light,Kitchen,Toilets",,,,,,,,,
ekm,Yacobite Church,Yacobite Church,Paravur,Paravur,active,,,,,,,,,,,
ptm,SKV LPS padom,"SKV LPS padom
Kalanjoor GP",Konni,Kalanjoor,active,Santhosh(supporting-2) -9745689117,,13,,,,,,,,
ekm,FACT HighSchool Eloor,"FACT HighSchool Eloor , Paravur 84",Paravur,Eloor,active,,,230,,,,,,,,
tcr,Lissy Convent,Lissy Convent,Mukundapuram,Irinjalakuda,active,Radhika V - 8547614302,,,20,21,10,Needed,Needed,Needed,Needed,
ekm,Samooham High School,Samooham High School,Paravur,Paravur,active,,,,,,,,,,,
ptm,Govt LPS Kalanjoor,"Govt LPS Kalanjoor
Kalanjur GP",Konni,Kalanjoor,active,Anil Abraham(supporting -1)-9447605231,,68,,,,,,,,
ekm,Mulavoor Village Camp,Mulavoor Village Camp,Muvattupuzha,Mulavoor,active,"Shams VA
9495841414",,,,,,,,,,
kol,"GWLPS,PAVITHRESWARAM",PAVITHRESWARAM,KOTTARAKKARA,PAVITHRESWARAM,active,8547610604,,177,76,68,33,,,,,
ekm,Muslim Madrasa Manjummel,"Muslim Madrasa Manjummel, Paravur 83",Paravur,Eloor,active,,,150,,,,,,,,
ekm,MES Collage Marambilli,"MES Collage
Marambilli",Kunnathunad,Vazhakulam,active,"Ambika-
9446611640
Nisha Aliyar-
9961822081
Ward-
12.Sameeja-
9633407372",,1270,375,670,225,,,,,
ekm,St Alosious High School,St Alosious High School,Paravur,Paravur,active,,,,,,,,,,,
tcr,"Christ College, Irinjalakuda","Christ College, Irinjalakuda",Mukundapuram,Irinjalakuda,active,Radhika V- 8547614302,,,19,21,10,Needed,Needed,Needed,Needed,
wnd,Nearby houses at Karattukunnu,"Nearby houses at
Karattukunnu ,Purakkadi",Bathery,Purakkadi,closed,,,,,,,,,,,
ekm,Pathalam High School,"Pathalam High School, Paravur 82",Paravur,Eloor,active,,,140,,,,,,,,
kol,"GVLPS,KARCKAIAL",PAVITHRESWARAM,KOTTARAKKARA,PAVITHRESWARAM,active,8547610604,,193,90,95,8,,,,,
ekm,PHC Center Valakom,PHC Center Valakom,Muvattupuzha,Valakom,active,,,20,,,,,,,,
ekm,Kunnelppally Hall,"Kunnelppally Hall, Paravur 81",Paravur,Alangad,active,"Tomy Sebastian - 9847710987

8547614116",,123,,,,,,,,
ekm,Lakshmi College Paravur,"Lakshmi College
Paravur",Paravur,Paravur,active,"T.F.Joseph
8547152944",,66,,,,,,,,
wnd,GHS Kurumbala,"GHS Kurumbala, Kuppadithara",Vythiri,Kuppadithara,active,ഇബ്രാഹിം കെ സി : 9495694359,,116,37,43,36,,,,,
ekm,Kanjirakkad Pallipady Madrsa,"Kanjirakkad Pallipady
Madrsa",Kunnathunad,Perumbavoor,active,"Radhakrishnan-
9447581062
Sathi Jayakrishnan-
9446665595",,2450,,,,,,,,
kol,"ANGANVADY,KARIMPIN PUZHAM",PAVITHRESWARAM,KOTTARAKKARA,PAVITHRESWARAM,active,8547610604,,50,18,22,10,,,,,
ekm,Islamic UP School Mannam,"Islamic UP School
Mannam",Paravur,Paravur,active,"T.F.Joseph
8547152944",,25,,,,,,,,
wnd,"Devivilasam HSS, Veliyambam","Devivilasam HSS,
Veliyambam",Bathery,Nadavaya,closed,,,,,,,,,,,Camp closed as on 19-08-2018
tcr,"ST Marys LPS, Cheloor","ST Marys LPS, Cheloor",Mukundapuram,Edathirinji,active,Manojkumar K K- 8547614307,,,30,35,5,Needed,Needed,Needed,Needed,
ekm,Ramamangalam 3,Ramamangalam 3,Muvattupuzha,Ramamangalam,active,,,,,,,,,,,
wnd,Panthrandam palam Madrassa,"Panthrandam palam
Madrassa, Kunnathidavaka",Vythiri,Kunnathidavaka,closed,,,304,145,158,1,,,,,
wnd,"St.Thomas LPS, Nadavayal","St.Thomas LPS,
Nadavayal",Bathery,Nadavayal,closed,8547616516,,199,83,116,,,,,,Camp closed  on 20-08-2018
ekm,"Ilfath Public School,Chambiyaram","Ilfath Public School,Chambiyaram",Aluva,Choornikara,active,"Rashimon C A-9446068288(Charge Officer)
Choornikkara - 8547618462",,,,,,,,,,
kol,"G LPS, CHERUPOYKA",PAVITHRESWARAM,KOTTARAKKARA,PAVITHRESWARAM,active,8547610604,,398,1634,180,54,,,,,
ekm,Kalamboor Govt. LP School,"Kalamboor Govt. LP School, Piravom 6",Muvattupuzha,Piravom,active,"Fabianose KJ
9495295009",,240,98,180,33,,,,,
kol,"NSS KARAYOGAM,THAZHAM",PAVITHRESWARAM,KOTTARAKKARA,PAVITHRESWARAM,active,8547610604,,313,150,115,48,,,,,
ptm,Govt LPS vazhamuttom east,"Govt LPS vazhamuttom east
Vallicode GP",Konni,Vallicode,active,Shyju V-9995646341,,200,,,,,,,,
tcr,RILP School Edathirinji,RILP School Edathirinji,Mukundapuram,Edathirinji,active,Manojkumar K K- 8547614307,,,51,55,14,Needed,Needed,Needed,Needed,
wnd,Amarambathu Anganwadi,Amarambathu Anganwadi,Bathery,Cheeral,active,ഷനോജ് -വില്ലേജ് എക്സറ്റന്‍ഷന്‍ ഓഫീസര്‍-9605849775,"KICHEN-GAS
LIGHT-1
TOLIET-1",8,1,7,0,,,,,
wnd,Ekalavya LPS,"Ekalavya LPS, Kunnathidavaka",Vythiri,Kunnathidavaka,active,"ഷാബി,  (എം ജി എന്‍ ആര്‍ ഇ ജി എ ഓവര്‍സിയര്‍ ) : 9605288514",,78,25,32,18,,,,,
kol,"GOVT LPS,ANTHAMAN",KALAYAPURAM,KOTTARAKKARA,KALAYAPURAM,active,9961447481,,216,93,93,30,,,,,
wnd,Kallinkara UP School,"Kallinkara UP School,Cheeral",Bathery,Cheeral,closed,"8547846126,04936 262055
സജീവ് കുമാര്‍-  ക്ലാര്‍ക്ക് -നെന്മേനി ഗ്രാമപഞ്ചായത്ത്-9645033075","toliet-5
kichen-gas,വിറക് അടുപ്പ്
light-20",50,27,23,1,,"വസ്ത്രങ്ങള്‍,കമ്പിളി,സ്വറ്ററുകള്‍",,,
ekm,Vadakkekkara SCB No.3131,"Vadakkekkara SCB
No.3131",Paravur,vadakkekara,active,,,158,,,,,,,,
tcr,HDP Samajam HSS,HDP Samajam HSS,Mukundapuram,Edathirinji,active,Manojkumar K K - 8547614307,,,441,468,101,Needed,Needed,Needed,Needed,
ekm,Kaduval Community Hall,"Kaduval Community
Hall",Kunnathunad,Perumbavoor,active,"Radhakrishnan-
9447581062
Perumbavoor-
8547613602
Sathi Jayakrishnan-
9446665595",,50,,,,,,,,
ptm,"sadhugenaparipalanayogam,nariyapuram","sadhugenaparipalanayogam,nariyapuram
Vallicode GP",Konni,Vallicode,active,Lekha jayakumar-9947380510,,,,,,,,,,
ekm,Ezhakkaranad UP School Maneed,Ezhakkaranad UP School Maneed,Muvattupuzha,Maneed,active,"Geetha
9495466755",,62,,,,,,,,
wnd,"St. Claret School,Charity","St. Claret School,Charity,Kunnathidavaka",Vythiri,Kunnathidavaka,closed,,,46,23,22,1,,,,,
wnd,duplicate,"Kallinkara UP School,Padichira",Bathery,Padichira,duplicate,,,,,,,,,,,
ptm,Govt LPS nariyapuram,"Govt LPS nariyapuram
Vallicode GP",Konni,Vallicode,active,Jaisy Koshy-9446114952,,30,,,,,,,,
wnd,GUPS Sugandhagiri,"GUPS Sugandhagiri,Kunnathidavaka",Vythiri,Kunnathidavaka,active,ഇഗ്ലേഷ്യസ് കെ ഡി (ക്ലര്‍ക്ക്) : 9567035508,,161,76,85,0,,,,,
tcr,ST Marys Higher Secondary School,ST Marys Higher Secondary School,Mukundapuram,Chengallur,active,Aancy Viji - 8547614341,,,141,153,20,,Needed,Needed,Needed,
ekm,"St. Sebastain High School, Kanjoor","St. Sebastain High School, Kanjoor",Aluva,Vadakumbhagam,active,"Gopakumar K -9497790292(Charge Officer)
Vadakkumbhagam - 8547613717",,440,,,,,,,,Family-110
kol,"GOVT LPS,KULAKKADA",KALAYAPURAM,KOTTARAKKARA,KALAYAPURAM,active,9847493631,,94,31,40,23,,,,,
ekm,Pattanam Samajam Hall,Pattanam Samajam Hall,Paravur,vadakkekara,active,,,42,,,,,,,,
ptm,"Orthadox church,Nariyapuram","Orthadox church,Nariyapuram
Vallicode GP",Konni,Pramadom,active,Jose M P-9447594585,,,,,,Yes,No,No,No,No
ekm,LP School Kalampoor,LP School Kalampoor,Muvattupuzha,Enanalloor,active,"Beena Joseph
8289890765",,150,48,75,27,,,,,
ekm,Govt LPS Chittattukara,Govt LPS Chittattukara,Paravur,vadakkekara,active,,,96,,,,,,,,
ptm,VHSS kaipattor,"VHSS kaipattor
Vallicode GP",Konni,Pramadom,active,Pramod s Chandran-9447593446,,,,,,,,,,
kol,"GUPS,ERAVICHIRA",SOORANADU SOUTH,KUNNATHUR,SOORANAD  SOUTH,active,8547610908,,247,108,108,31,,,,,
ekm,"YMCA Hall,Perumbavoor","YMCA
Hall,Perumbavoor(Kanjirakkad LPS Camp
Shifted to)",Kunnathunad,Perumbavoor,active,"Radhakrishnan-
9447581062
Perumbavoor-
8574613602
Sathi Jayakrishnan-
9446665595",,1000,,,,,,,,
ekm,Muhammed LPS vadakkekara,"Muhammed LPS
vadakkekara",Paravur,vadakkekara,active,,,122,,,,,,,,
ptm,PDUP School Vallicode,"Valuparampil  PDUP School  Chandanapally 
Vallicode GP",Konni,Vallicode,active,KK manoharan-9446017139,,50,,,,,,,,
ekm,NSS Hall Avunda,NSS Hall Avunda,Muvattupuzha,Valakom,active,"N Rekha
9847738724",,13,,,,,,,,
kol,"GLPS,KARIMTHOTTUVA",SASTHAMKOTTAH,KUNNATHUR,SASTHAMKOTTAH,active,8547610904,,296,115,133,48,,,,,
ptm,GOVT LPS Mayalil,"GOVT LPS Mayalil
Vallicode GP",Konni,Vallicode,active,Sreerekha-8943923959,,15,,,,,,,,
ekm,St Thomas HS Thuruthoor,"St Thomas HS
Thuruthoor",Paravur,Puthenvelikkara,active,8547614117,,1200,,,,,,,,
ekm,"M E S Collage,Marambilly","M E S
Collage,Marambilly",Kunnathunad,marambilly,duplicate,"Ambika-
9446611640
Marambilly-
8547613614
Nisha Aliyar-
9961822081",,2500,315,280,248,,,,,
kol,"GLPS,KOIKKAL",SASTHAMKOTTAH,KUNNATHUR,SASTHAMKOTTAH,active,8547610904,,122,49,61,12,,,,,
wnd,Aramala anganavadi,"Aramala anganavadi,Kunnathidavaka",Vythiri,Kunnathidavaka,active,മിാക്സ്വെല്‍ ലോപ്പസ് (ക്ലര്‍ക്ക്) : 9745118030,,9,3,6,0,,,,,
ekm,"St. Joseph school, Chengal","St. Joseph school,Chengal",Aluva,Vadakumbhagam,active,"Gopakumar K - 9497790292(Charge Officer)
Vadakkumbhagam - 8547613717",,,,,,,,,,
ptm,NUPS Vazhamuttom,"NUPS Vazhamuttom
Vallicode GP",Konni,Vallicode,closed,Manilal-9446415233,,,,,,,,,,
kol,NSS KARAYOGA MANDIRAM,SASTHAMKOTTAH,KUNNATHUR,SASTHAMKOTTAH,active,8547610904,,280,100,127,53,,,,,
kol,NSS KARAYOGA MANDIRAM,SASTHAMKOTTAH,KUNNATHUR,SASTHAMKOTTAH,active,8547610904,,,,,,,,,,
wnd,HIM UP School,"HIM UP School,Kunnathidavaka",Vythiri,Kunnathidavaka,active,Suresh S 9447337684,,113,,,,,,,,"100 family, 365 inmates"
ekm,St.Marys Church Karimattom,St.Marys Church Karimattom,Muvattupuzha,Enanalloor,active,"Beena Joseph
8289890765",,,,,,,,,,
wnd,duplicate,"Kallinkara UP School,Cheeral",Bathery,Cheeral,duplicate,,,,,,,,,,,
ekm,"krariyeli service cooperative Bank,kombanad","krariyeli service cooperative
Bank,kombanad",Kunnathunad,Kombanad-,active,"Jessy Augustian-
9497679914
M.A Shaji-
9446463711",,409,166,133,,,,,,
ptm,mallassery Pourasamathihall,"mallassery Pourasamathihall
Pramadom GP",Konni,Pramadom,active,Shibu-9495837672,,80,,,,,,,,
kol,"NSS KARAYOGAM,KEECHAPALLI",KUNNATHUR,KUNNATHUR,KUNNATHUR,active,8547610906,,220,78,90,52,,,,,
wnd,"Udaya GUPS, Sasimala","Udaya GUPS, Sasimala,Padichira",Bathery,Padichira,active,"സുരേന്ദ്രന്‍- പ്രധാനാധ്യാപകന്‍-GUPS Sasimala- 9744593272
ജോയന്‍- NREGA-Account Mullankolly Grama Panchayat- 9846653130","Light, Kitchen, toilet are available",13,8,5,0,"വെള്ളിച്ചണ്ണ, മഞ്ഞള്‍പൊടി, പുളി",ആവശ്യമില്ല,"ഫിനോള്‍, ബ്ലീച്ചിംഗ് പൌഡര്‍",ആവശ്യമില്ല,ബാധകമല്ല
wnd,GLPS Lakkidi,"GLPS Lakkidi,Kunnathidavaka",Vythiri,Kunnathidavaka,active,മിാക്സ്വെല്‍ ലോപ്പസ് (ക്ലര്‍ക്ക്) : 9745118030,,101,46,54,1,,,,,
ptm,Pulimukku anganvadi,"Pulimukku anganvadi
Pramadom GP",Konni,Pramadom,active,Ramanandan nair-9539514982,,6,,,,,,,,
ekm,Peruvammoozhi Anganawadi,Peruvammoozhi Anganawadi,Muvattupuzha,Valakom,active,"N Rekha
9847738724",,4,,,,,,,,
ekm,Vyakulamatha Church Hall Manjaly(PVK camp),"Vyakulamatha Church
Hall Manjaly(PVK camp)",Paravur,Puthenvelikkara,active,"8547614116

Laaja 9446387493",,155,,,,,,,,
kol,"GHSS,AMBIKODAYAM",KUNNATHUR,KUNNATHUR,KUNNATHUR,active,8547610906,,172,83,63,26,,,,,
ptm,GLPS Thengumkavu,"GLPS Thengumkavu
Pramadom",Konni,Pramadom,active,Sarath-8111817827,,40,,,,,,,,
ekm,"Govt HSS,Nayathodu","Govt HSS,Nayathodu",Aluva,Angamaly,active,"Gopakumar K-9497790292(Charge Officer)
Angamaly, -8547613707",,400,,,,,,,,Family 102
wnd,"Community Hall, Venniyod","Community Hall, Venniyod,Kottathara",Vythiri,Kottathara,active,04936286644,,108,39,44,25,,,,,
ekm,Okkal H SS,"Okkal H SS
Kunnathunad-2
Chelamattom-",Kunnathunad,Chelamattom-,active,"Joshy Varghese-
9895152743
Mercy George-
9496045744",,3332,,,,,,,,
kol,"GUPS,VALIYAPADAM",WEST KALLADA,KUNNATHUR,WEST KALLADA,active,8547610903,,339,128,175,36,,,,,
ptm,St George Highschool,"St George Highschool
Pramadom GP",Konni,Pramadom,active,Ramanandan nair-9539514982,,50,,,0,,,,,
wnd,Vijaya mahilasamajam club,"Vijaya mahilasamajam club,Kottathara",Vythiri,Kottathara,active,8547616605,,54,16,20,18,,,,,
wnd,Vandikadavu Forest Station,"Vandikadavu Forest
Station,Padichira",Bathery,Padichira,active,8547616513,,,,,,,,,,
ekm,EMS Memorial Reading Centre,EMS Memorial Reading Centre,Muvattupuzha,Muvattupuzha,active,"Gayathri
9446868424",,150,,,,,,,,
ekm,ChristhuRaj Kuttipuzha-Camp-2 (People Shifted From,"ChristhuRaj Kuttipuzha-Camp-2 (People Shifted From
Paravur 105",Paravur,Puthenvelikkara,active,"8547614115

Laaja 9446387492",,400,,,,,,,,
wnd,KURUMBALAKKOTTA ANGANAWADI BUILDING,"KURUMBALAKKOTTA
KOTTATHARA PO",Vythiri,Kottathara,active,ഹസീന : 9745597044,,10,3,2,5,,,,,
ptm,"NSS Karayoga mandiram,valenchuzhy","NSS Karayoga mandiram,valenchuzhy
Pramadom GP",Kozhencherry,Pramadom,active,Anilkumar KV-8289892086,,80,,,,,,,,
wnd,GLPS Marakkadavu,"GLPS Marakkadavu,Padichira",Bathery,Padichira,active,"ഗീത- വില്ലേജ് ഫീല്‍ഡ് അസ്റ്റന്‍റ് പാടിച്ചിറ- 9544052818, ബാബു പി കെ - Overseer-Mullankolly GP- 9048050365","Light, kitchen, toilet are available",115,60,55,2,സ്റ്റോക്ക് ഉണ്ട്,"അടിപാവാട, കുട്ടികളുടെ വസ്ത്രങ്ങള്‍, ചെരിപ്പ്",ആവശ്യമില്ല,ലഭ്യമാക്കിയിട്ടുണ്ട്,ആവശ്യമില്ല
ekm,"NSS Hall,Methala","NSS Hall,Methala
Kunnathunad-18
Asamanoor-
Manjusha-
9446402376
Salim-9447170030",Kunnathunad,asamanoor,active,"Manjusha-
9446402376
Salim-9447170030",,45,11,20,14,,,,,
ekm,Govt.East High School Kizhakkekara,Govt.East High School Kizhakkekara,Muvattupuzha,Muvattupuzha,active,"Gayathri
9446868424",,,,,,,,,,
wnd,Kalettil anganavadi,"Kalettil anganavadi,Kottathara",Vythiri,Kottathara,closed,,,,,,,,,,,
ptm,Nethaji HSS,"Nethaji HSS
Pramadom GP",Konni,Pramadom,active,K A Thajudeen-854719913,,45,,,,,,,,
ekm,VCS School puthenvelikkara,"VCS School
puthenvelikkara

Paravur 104",Paravur,Puthenvelikkara,active,"8547614114

Laaja 9446387491",,1100,,,,,,,,
wnd,GLPS Kolavally,"GLPS Kolavally,Padichira",Bathery,Padichira,closed,"സജി ടി തോമസ്- വില്ലേജ് അസിസ്റ്റന്‍റ് പാടിച്ചിറ- 9947590170
വര്‍ക്ക് ടി എഫ്- ക്ലാര്‍ക്ക്- മുള്ളന്‍കൊല്ലി ഗ്രാമപഞ്ചായത്ത്- 9947545908","Light, Kitchen, Toilets are available",86,46,40,2,സ്റ്റോക്ക് ഉണ്ട്,"കമ്പിളി വസ്ത്രം,അടിപ്പാവാട, ചെരിപ്പ് ആവശ്യമാണ്","ടോയ് ലറ്റ് ക്ലീനര്‍,",ലഭ്യമാക്കിയിട്ടുണ്ട്,ഭക്ഷണം പാകം ചെയ്യുന്നതിനാവശ്യമായ വിറക്
wnd,ALPS Valal,"ALPS Valal, Kottathara",Vythiri,Kottathara,closed,,,,,,,,,,,
ekm,"GLPS,Elavoor","GLPS,Elavoor",Aluva,Parakkadav,active,"A.B.Vijayalakshmi-99617 25131(Charge Officer)
Parakkadav - 8547613709
Reena Rajan -9961875868(President)
N.V.Ramakrishnan-8086893775(Ward member)",,15,7,8,0,,,,,Total family-4
wnd,SALP School Venniyod,"SALP School Venniyod, Kottathara",Vythiri,Kottathara,active,ഹസീന : 9745597044,,90,31,34,25,,,,,
kol,ST.ANDREWS.SCHOOL,WEST KALLADA,KUNNATHUR,WEST KALLADA,active,8547610903,,378,140,178,60,,,,,
kol,GUPS Thennala,"Thennala, Sooranadu North",Kunnathur,Sooranadu North,active,8547610907,,933,369,467,97,,,,,
wnd,St Thomas ALPS School puthenkunnu,"St Thomas ALPS School,  puthenkunnu, Noolpuzha",Bathery,Noolpuzha,closed,9061313918,,49,22,27,,,,,,Closed on 20/08/2018
wnd,GHS Karimkutty,"GHS Karimkutty,Kottathara",Vythiri,Kottathara,active,ഹരികുമാര്‍.വി.ഡി : 8547509516,,201,70,67,64,,,,,
kol,"GLPS,KANATHARKUNNU",WEST KALLADA,KUNNATHUR,WEST KALLADA,active,8547610903,,1035,645,367,23,,,,,
wnd,GHS Mathamangalam,"GHS Mathamangalam,Noolpuzha",Bathery,Noolpuzha,closed,9656820850,,63,27,36,,,,,,Closed on 20/08/2018
wnd,GHS Kottathara,"GHS Kottathara,Kottathara",Vythiri,Kottathara,active,അബ്ദുള്‍ നൌഷാദ് : 9497890591,,78,26,29,23,,,,,
wnd,"GHS, Kalloor","GHS, Kalloor, Noolpuzha",Bathery,Noolpuzha,active,"9605636079, 9447756744",,280,145,134,1,,,,,
